id,company_id,user_id,list_id,project_id,group_id,parent_user_id,parent_id,title,description,remainder,tag,stage,priority,note,due_date,status,internal_status,assigned_to,assigned_by,started_at,completed_at,sub_task_count,total_collaborators,total_attachment,total_comment,total_sub_task_complete,cron_run,delete,reminder_notify_sent,elastic_cron_run,duration_interval,duartion_frequency,recurring_task_id,created_at,updated_at,recent_at
873,9742398,88479168,16,0,0,0,0,Hello,,"2024-03-26 17:01:17",,,"No Priority",,NULL,Open,Open,88479168,88479168,"2024-03-26 17:01:17","2024-03-26 17:01:17",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 17:01:17","2024-03-26 17:01:17","2024-03-26 17:01:17"
874,9742398,88479168,16,0,0,0,0,Bdjnd,,"2024-03-26 17:01:23",,,"No Priority",,NULL,Open,Open,88479168,88479168,"2024-03-26 17:01:23","2024-03-26 17:01:23",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 17:01:23","2024-03-26 17:01:23","2024-03-26 17:01:23"
875,9742398,88479168,16,0,0,0,0,Bxjbd,,"2024-03-26 17:01:46",,,"No Priority",,NULL,Open,Open,88479168,88479168,"2024-03-26 17:01:46","2024-03-26 17:01:46",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 17:01:46","2024-03-26 17:01:46","2024-03-26 17:01:46"
878,9742398,44136773,807,0,0,0,0,"testing 1",,"2024-03-26 17:07:47",,,Low,,"2024-04-06 21:20:56",Open,overdue,55954329,44136773,"2024-03-26 17:07:47","2024-03-26 17:07:47",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 17:07:47","2024-04-06 21:21:18","2024-03-26 17:07:47"
881,9742398,44136773,802,0,0,0,0,"Testing check",,"2024-03-26 17:14:09",,,"No Priority",,"2024-04-03 14:01:09",Open,overdue,55954329,44136773,"2024-03-26 17:14:09","2024-03-26 17:14:09",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 17:14:09","2024-04-08 12:16:15","2024-03-26 17:14:09"
883,9742398,88479168,137,0,0,0,0,Giff,,"2024-03-26 17:16:08",,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-03-26 17:16:08","2024-03-26 17:16:08",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 17:16:08","2024-04-03 14:12:42","2024-03-26 17:16:08"
884,9742398,88479168,137,0,0,0,0,"Hello hellooooo",,"2024-03-26 17:17:24",,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-03-26 17:17:24","2024-03-26 17:17:24",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 17:17:24","2024-04-03 14:12:42","2024-03-26 17:17:24"
885,9742398,88479168,137,0,0,0,0,Hdjbd,,"2024-03-26 17:19:26",,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-03-26 17:19:26","2024-03-26 17:19:26",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 17:19:26","2024-04-03 14:12:42","2024-03-26 17:19:26"
888,9742398,55954329,137,0,0,0,0,Hello,,"2024-03-26 19:03:53",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-26 19:03:53","2024-03-26 19:03:53",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 19:03:53","2024-04-03 14:12:39","2024-03-26 19:03:53"
889,9742398,88479168,138,0,0,0,0,"Hi gbyb",,"2024-03-26 19:05:10",,,"No Priority",,NULL,Open,Open,44136773,88479168,"2024-03-26 19:05:10","2024-03-26 19:05:10",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 19:05:10","2024-04-06 20:47:49","2024-03-26 19:05:10"
890,9742398,88479168,137,0,0,0,0,Jvuvvbuiv,,"2024-03-26 19:08:09",,,"No Priority",,NULL,Completed,completed,88479168,88479168,"2024-03-26 19:08:09","2024-03-26 19:08:09",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 19:08:09","2024-04-03 14:12:39","2024-03-26 19:08:09"
891,9742398,88479168,137,0,0,0,0,Jisbbdhd,,"2024-03-26 19:09:32",,,"No Priority",,NULL,Open,Open,44136773,88479168,"2024-03-26 19:09:32","2024-03-26 19:09:32",8,2,0,0,8,0,0,1,0,0,,0,"2024-03-26 19:09:32","2024-04-05 21:03:08","2024-03-26 19:09:32"
892,9742398,55954329,138,0,0,0,0,Hello,,"2024-03-26 19:13:58",,,"No Priority",,"2024-04-06 18:49:59",Open,overdue,44136773,55954329,"2024-03-26 19:13:58","2024-03-27 12:46:53",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 19:13:58","2024-04-06 20:47:40","2024-03-26 19:13:58"
893,9742398,55954329,138,0,0,0,0,Hello,,"2024-03-26 19:15:23",,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-03-26 19:15:23","2024-03-27 12:45:31",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 19:15:23","2024-04-06 20:47:41","2024-03-26 19:15:23"
894,9742398,55954329,138,0,0,0,0,Hello,,"2024-03-26 19:16:34",,,Medium,,NULL,Open,Open,44136773,55954329,"2024-03-26 19:16:34","2024-03-27 12:40:11",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 19:16:34","2024-04-06 20:47:42","2024-03-26 19:16:34"
895,9742398,55954329,138,0,0,0,0,Hi,,"2024-03-26 19:19:44",,,"No Priority",,NULL,Open,Open,44136773,55954329,"2024-03-26 19:19:44","2024-03-27 14:34:32",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 19:19:44","2024-04-06 20:47:43","2024-03-26 19:19:44"
896,9742398,88479168,806,0,0,0,0,No,,"2024-03-26 19:22:37",,,"No Priority",,NULL,Completed,completed,55954329,88479168,"2024-03-26 19:22:37","2024-03-27 10:43:00",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 19:22:37","2024-04-12 13:23:59","2024-03-26 19:22:37"
897,9742398,88479168,806,0,0,0,0,Doing,,"2024-03-26 19:25:27",,,"No Priority",,NULL,Completed,completed,55954329,88479168,"2024-03-26 19:25:27","2024-03-26 19:25:27",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-26 19:25:27","2024-04-12 13:24:38","2024-03-26 19:25:27"
898,9742398,98362319,817,0,0,0,0,"Daily Report Task",,"2024-03-27 11:55:44",,,"No Priority",,NULL,Open,Open,98362319,98362319,"2024-03-27 11:55:44","2024-03-27 11:55:44",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 11:55:44","2024-03-27 11:55:44","2024-03-27 11:55:44"
901,9742398,55954329,13,0,0,0,0,"Dynamic Attr Test","Sample description",NULL,,,"No Priority",,"2024-03-27 13:56:00",Open,overdue,82956457,55954329,"2024-03-27 12:50:01","2024-03-27 12:50:01",0,3,1,3,0,0,0,1,0,0,,0,"2024-03-27 12:50:01","2024-06-18 10:01:33","2024-03-29 14:04:35"
902,9742398,44136773,807,0,0,25724494,693,Testing,,"2024-03-27 13:01:18",,,"No Priority",,"2024-04-06 21:17:38",Completed,completed,55954329,44136773,"2024-03-27 13:01:18","2024-03-27 13:01:18",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 13:01:18","2024-07-09 14:50:32","2024-03-27 13:01:18"
904,9742398,88479168,137,0,0,0,0,"BottomSheet has been present in iOS applications for a while, with Apple first implementing it in the Maps app in iOS 10. However, it was not available for developers to use as a standard component, so if they wanted to include it in their apps, they had to create their implementation of it.",,"2024-03-27 14:11:24",,,"No Priority",,"2024-03-27 14:08:01",Completed,completed,88479168,88479168,"2024-03-27 14:11:24","2024-03-27 14:11:24",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 14:11:24","2024-04-02 18:42:37","2024-03-27 14:11:24"
905,9742398,88479168,137,0,0,0,0,"BottomSheet has been present in iOS applications for a while, with Apple first implementing it in the Maps app in iOS 10. However, it was not available for developers to use as a standard component, so if they wanted to include it in their apps, they had to create their implementation of it.",,"2024-03-27 14:14:10",,,"No Priority",,"2024-03-27 14:13:51",Completed,completed,88479168,88479168,"2024-03-27 14:14:10","2024-03-27 14:14:10",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 14:14:10","2024-04-02 18:42:36","2024-03-27 14:14:10"
906,9742398,88479168,133,0,0,0,0,"Hello ji 👋🏻",,NULL,,,Low,,"2024-03-29 14:15:36",Completed,completed,55954329,88479168,"2024-03-27 14:15:40","2024-03-27 14:15:40",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 14:15:40","2024-04-02 18:55:27","2024-03-27 14:15:40"
907,9742398,55954329,137,0,0,0,0,"Hello Ligen 23",,"2024-03-27 14:37:27",,,Low,,"2024-03-28 00:00:00",Completed,completed,82956457,44136773,"2024-03-27 14:37:27","2024-03-27 18:48:05",0,7,0,0,0,0,0,1,0,0,,0,"2024-03-27 14:37:27","2024-04-02 18:44:23","2024-03-27 18:47:35"
908,9742398,55954329,137,0,0,0,0,"Hi Lige",,"2024-03-27 14:40:25",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-27 14:40:25","2024-03-27 14:40:25",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 14:40:25","2024-03-27 14:42:34","2024-03-27 14:40:25"
911,9742398,55954329,137,0,0,0,0,Hello,,"2024-03-27 14:47:11",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-27 14:47:11","2024-03-27 14:47:11",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 14:47:11","2024-04-03 14:12:37","2024-03-27 14:47:11"
912,9742398,88479168,16,0,0,0,0,Hello,,"2024-03-27 14:48:27",,,"No Priority",,NULL,Open,Open,88479168,88479168,"2024-03-27 14:48:27","2024-03-27 14:48:27",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 14:48:27","2024-03-27 14:48:27","2024-03-27 14:48:27"
913,9742398,55954329,137,0,0,0,0,"Hello Ligen",,"2024-03-27 15:06:27",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-27 15:06:27","2024-03-27 15:06:27",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 15:06:27","2024-03-27 15:09:20","2024-03-27 15:06:27"
914,9742398,55954329,133,0,0,0,0,Hgfy,,"2024-03-27 15:21:46",,,Starred,,"2024-04-02 18:51:56",Completed,completed,55954329,55954329,"2024-03-27 15:21:46","2024-03-27 15:21:46",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 15:21:46","2024-04-02 18:55:25","2024-03-27 15:21:46"
924,9742398,44136773,105,0,0,55954329,561,Testing,,"2024-03-27 19:02:46",,,Medium,,NULL,In-Progress,In-Progress,88479168,44136773,"2024-03-27 19:02:46","2024-03-27 19:02:46",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 19:02:46","2024-04-04 18:53:33","2024-03-27 19:02:46"
928,9742398,44136773,105,0,0,88479168,435,Testing,,"2024-03-27 19:25:51",,,"No Priority",,NULL,Completed,completed,88479168,44136773,"2024-03-27 19:25:51","2024-03-27 19:25:51",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 19:25:51","2024-03-27 19:26:01","2024-03-27 19:25:51"
929,9742398,44136773,137,0,0,88479168,891,Testing,,"2024-03-27 19:32:20",,,Low,,"2024-03-22 00:00:00",Completed,completed,88479168,44136773,"2024-03-27 19:32:20","2024-03-27 19:32:20",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 19:32:20","2024-04-02 18:44:50","2024-03-27 19:32:20"
932,9742398,44136773,802,0,0,44136773,604,Testing,,"2024-03-27 19:37:16",,,"No Priority",,NULL,Completed,completed,55954329,44136773,"2024-03-27 19:37:16","2024-03-27 19:37:16",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-27 19:37:16","2024-04-03 14:00:58","2024-03-27 19:37:16"
934,9742398,44136773,51,0,0,0,0,"create task 2","create description","2024-03-28 10:54:08",,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-03-28 10:54:08","2024-03-28 10:54:08",0,0,0,0,0,0,0,1,0,0,,0,"2024-03-28 10:54:08","2024-03-28 10:54:08","2024-03-28 10:54:08"
935,9742398,44136773,51,0,0,0,0,"create task 2","create description","2024-03-28 10:54:50",,,"No Priority",,NULL,Open,Open,55954329,44136773,"2024-03-28 10:54:50","2024-03-28 10:54:50",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 10:54:50","2024-03-28 10:54:50","2024-03-28 10:54:50"
937,9742398,69884197,NULL,0,0,0,0,tests,"tests description","2024-03-28 11:56:50",,,"No Priority",,NULL,Open,,95731226,69884197,"2024-03-28 11:56:50","2024-03-28 11:56:50",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 11:56:50","2024-03-28 11:56:50","2024-03-28 11:56:50"
938,9742398,69884197,NULL,0,0,0,0,"tests sdfas","asdfasd tests","2024-03-28 12:00:21",,,"No Priority",,NULL,Open,,95731226,69884197,"2024-03-28 12:00:21","2024-03-28 12:00:21",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 12:00:21","2024-03-28 12:00:21","2024-03-28 12:00:21"
940,9742398,88479168,133,0,0,0,0,"Hi jiii",,"2024-03-28 14:35:31",,,"No Priority",,NULL,Completed,completed,55954329,88479168,"2024-03-28 14:35:31","2024-03-28 14:35:31",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 14:35:31","2024-04-02 18:54:47","2024-03-28 14:35:31"
941,9742398,88479168,133,0,0,0,0,"Hi bro",,"2024-03-28 14:40:44",,,"No Priority",,NULL,Completed,completed,55954329,88479168,"2024-03-28 14:40:44","2024-03-28 14:40:44",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 14:40:44","2024-04-02 18:54:45","2024-03-28 14:40:44"
946,9742398,55954329,137,0,0,0,0,"Hello ligen",,"2024-03-28 15:42:40",,,"No Priority",,"2024-04-03 14:11:30",Completed,completed,88479168,55954329,"2024-03-28 15:42:40","2024-03-28 15:42:40",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 15:42:40","2024-04-03 14:11:45","2024-03-28 15:42:40"
947,9742398,55954329,137,0,0,0,0,Helloooo,,"2024-03-28 15:45:31",,,"No Priority",,"2024-04-03 14:11:26",Completed,completed,88479168,55954329,"2024-03-28 15:45:31","2024-03-28 15:45:31",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 15:45:31","2024-04-03 14:11:45","2024-03-28 15:45:31"
948,9742398,55954329,137,0,0,0,0,Hello,,"2024-03-28 16:19:22",,,"No Priority",,"2024-04-03 14:11:23",Completed,completed,88479168,55954329,"2024-03-28 16:19:22","2024-03-28 16:19:22",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:19:22","2024-04-03 14:11:46","2024-03-28 16:19:22"
949,9742398,55954329,137,0,0,0,0,Gggggg,,"2024-03-28 16:20:42",,,"No Priority",,"2024-04-03 14:11:15",Completed,completed,88479168,55954329,"2024-03-28 16:20:42","2024-03-28 16:20:42",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:20:42","2024-04-03 14:11:43","2024-03-28 16:20:42"
950,9742398,55954329,137,0,0,0,0,"Hello hello",,"2024-03-28 16:27:13",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:27:13","2024-03-28 16:27:13",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:27:13","2024-04-03 14:09:31","2024-03-28 16:27:13"
951,9742398,55954329,137,0,0,0,0,👋,,"2024-03-28 16:28:22",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:28:22","2024-03-28 16:28:22",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:28:22","2024-04-03 14:10:57","2024-03-28 16:28:22"
952,9742398,55954329,137,0,0,0,0,"Hello 👋",,"2024-03-28 16:28:50",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:28:50","2024-03-28 16:28:50",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:28:50","2024-04-03 14:09:26","2024-03-28 16:28:50"
953,9742398,55954329,137,0,0,0,0,"Hello logen",,"2024-03-28 16:29:12",,,"No Priority",,"2024-03-28 16:29:08",Completed,completed,88479168,55954329,"2024-03-28 16:29:12","2024-03-28 16:29:12",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:29:12","2024-04-03 14:08:27","2024-03-28 16:29:12"
954,9742398,55954329,137,0,0,0,0,Ghvyb,,"2024-03-28 16:33:54",,,"No Priority",,"2024-04-03 14:11:12",Completed,completed,88479168,55954329,"2024-03-28 16:33:54","2024-03-28 16:33:54",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:33:54","2024-04-03 14:11:42","2024-03-28 16:33:54"
955,9742398,55954329,137,0,0,0,0,Werty,,"2024-03-28 16:34:33",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:34:33","2024-03-28 16:34:33",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:34:33","2024-04-03 14:08:37","2024-03-28 16:34:33"
956,9742398,55954329,137,0,0,0,0,"Hello owww ligen",,"2024-03-28 16:37:13",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-28 16:37:13","2024-03-28 16:37:13",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:37:13","2024-05-18 13:07:40","2024-03-28 16:37:13"
957,9742398,55954329,137,0,0,0,0,Hey,,"2024-03-28 16:39:33",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:39:33","2024-03-28 16:39:33",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:39:33","2024-04-03 14:08:34","2024-03-28 16:39:33"
958,9742398,55954329,137,0,0,0,0,Gun,,"2024-03-28 16:39:55",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:39:55","2024-03-28 16:39:55",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:39:55","2024-04-03 14:09:24","2024-03-28 16:39:55"
959,9742398,55954329,137,0,0,0,0,Alpha,,"2024-03-28 16:40:16",,,High,,"2024-03-28 16:40:10",Completed,completed,88479168,55954329,"2024-03-28 16:40:16","2024-03-28 16:40:16",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:40:16","2024-04-02 18:44:25","2024-03-28 16:40:16"
960,9742398,55954329,137,0,0,0,0,Gij,,"2024-03-28 16:40:29",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:40:29","2024-03-28 16:40:29",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:40:29","2024-04-03 14:08:33","2024-03-28 16:40:29"
961,9742398,55954329,137,0,0,0,0,Ubnh,,"2024-03-28 16:40:38",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:40:38","2024-03-28 16:40:38",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:40:38","2024-04-03 14:09:24","2024-03-28 16:40:38"
962,9742398,55954329,137,0,0,0,0,Meow,,"2024-03-28 16:40:54",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:40:54","2024-03-28 16:40:54",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:40:54","2024-04-03 14:08:30","2024-03-28 16:40:54"
963,9742398,55954329,137,0,0,0,0,Gh,,"2024-03-28 16:41:28",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:41:28","2024-03-28 16:41:28",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:41:28","2024-04-03 14:08:28","2024-03-28 16:41:28"
964,9742398,55954329,137,0,0,0,0,Hbyn,,"2024-03-28 16:42:31",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:42:31","2024-03-28 16:42:31",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:42:31","2024-04-03 14:06:27","2024-03-28 16:42:31"
965,9742398,55954329,137,0,0,0,0,Hhbh,,"2024-03-28 16:42:42",,,"No Priority",,"2024-04-03 14:07:03",Completed,completed,88479168,55954329,"2024-03-28 16:42:42","2024-03-28 16:42:42",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:42:42","2024-04-03 14:08:50","2024-03-28 16:42:42"
966,9742398,55954329,137,0,0,0,0,Bbbb,,"2024-03-28 16:42:57",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:42:57","2024-03-28 16:42:57",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:42:57","2024-04-03 14:06:25","2024-03-28 16:42:57"
967,9742398,55954329,137,0,0,0,0,Hdbbc,,"2024-03-28 16:51:12",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:51:12","2024-03-28 16:51:12",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:51:12","2024-04-02 18:45:01","2024-03-28 16:51:12"
968,9742398,55954329,137,0,0,0,0,Jdjhd,,"2024-03-28 16:53:45",,,"No Priority",,"2024-04-03 14:06:59",Completed,completed,88479168,55954329,"2024-03-28 16:53:45","2024-03-28 16:53:45",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:53:45","2024-04-03 14:08:52","2024-03-28 16:53:45"
969,9742398,55954329,137,0,0,0,0,Hdhhd,,"2024-03-28 16:54:30",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:54:30","2024-03-28 16:54:30",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:54:30","2024-04-02 18:45:00","2024-03-28 16:54:30"
970,9742398,55954329,137,0,0,0,0,Dbdb,,"2024-03-28 16:55:00",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:55:00","2024-03-28 16:55:00",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:55:00","2024-04-02 18:44:58","2024-03-28 16:55:00"
971,9742398,55954329,137,0,0,0,0,Huc,,"2024-03-28 16:56:55",,,"No Priority",,"2024-04-03 14:04:16",Completed,completed,88479168,55954329,"2024-03-28 16:56:55","2024-03-28 16:56:55",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:56:55","2024-04-03 14:08:48","2024-03-28 16:56:55"
972,9742398,55954329,137,0,0,0,0,Hvv,,"2024-03-28 16:57:10",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 16:57:10","2024-03-28 16:57:10",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:57:10","2024-04-02 18:44:57","2024-03-28 16:57:10"
973,9742398,55954329,137,0,0,0,0,"H v",,"2024-03-28 16:57:23",,,"No Priority",,NULL,Open,Open,88479168,55954329,"2024-03-28 16:57:23","2024-03-28 16:57:23",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 16:57:23","2024-04-02 18:45:04","2024-03-28 16:57:23"
974,9742398,55954329,137,0,0,0,0,Shdb,,"2024-03-28 17:05:10",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 17:05:10","2024-03-28 17:05:10",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:05:10","2024-04-02 18:44:55","2024-03-28 17:05:10"
975,9742398,55954329,137,0,0,0,0,Ncjjffn,,"2024-03-28 17:05:30",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 17:05:30","2024-03-28 17:05:30",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:05:30","2024-04-02 18:44:54","2024-03-28 17:05:30"
976,9742398,55954329,137,0,0,0,0,Cngncn,,"2024-03-28 17:05:57",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 17:05:57","2024-03-28 17:05:57",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:05:57","2024-04-02 18:44:52","2024-03-28 17:05:57"
977,9742398,55954329,137,0,0,0,0,Xbcnfn,,"2024-03-28 17:07:22",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 17:07:22","2024-03-28 17:07:22",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:07:22","2024-04-02 18:42:57","2024-03-28 17:07:22"
978,9742398,55954329,137,0,0,0,0,Ucuv,,"2024-03-28 17:07:34",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 17:07:34","2024-03-28 17:07:34",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:07:34","2024-04-02 18:44:38","2024-03-28 17:07:34"
979,9742398,55954329,137,0,0,0,0,"G g",,"2024-03-28 17:07:42",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 17:07:42","2024-03-28 17:07:42",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:07:42","2024-04-02 18:42:55","2024-03-28 17:07:42"
980,9742398,55954329,137,0,0,0,0,"Ne. Ne",,"2024-03-28 17:07:55",,,"No Priority",,"2024-03-28 17:07:53",Completed,completed,88479168,55954329,"2024-03-28 17:07:55","2024-03-28 17:07:55",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:07:55","2024-04-03 14:08:22","2024-03-28 17:07:55"
981,9742398,55954329,137,0,0,0,0,Hvhvhv,,"2024-03-28 17:08:15",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 17:08:15","2024-03-28 17:08:15",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:08:15","2024-04-02 18:44:31","2024-03-28 17:08:15"
982,9742398,55954329,137,0,0,0,0,Vhvhv,,"2024-03-28 17:08:31",,,"No Priority",,NULL,Completed,completed,88479168,55954329,"2024-03-28 17:08:31","2024-03-28 17:08:31",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:08:31","2024-04-02 18:42:53","2024-03-28 17:08:31"
983,9742398,88479168,133,0,0,0,0,Hellooo,,"2024-03-28 17:37:56",,,"No Priority",,NULL,Completed,completed,55954329,88479168,"2024-03-28 17:37:56","2024-03-28 17:37:56",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:37:56","2024-04-02 18:54:44","2024-03-28 17:37:56"
984,9742398,88479168,807,0,0,0,0,Hdbbd,,"2024-03-28 17:38:11",,,"No Priority",,"2024-04-06 21:17:34",Open,overdue,55954329,88479168,"2024-03-28 17:38:11","2024-03-28 17:38:11",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:38:11","2024-04-08 12:17:21","2024-03-28 17:38:11"
985,9742398,88479168,807,0,0,0,0,Hchxhc,,"2024-03-28 17:38:19",,,"No Priority",,"2024-04-06 21:20:51",Completed,completed,55954329,88479168,"2024-03-28 17:38:19","2024-03-28 17:38:19",2,2,0,0,2,0,0,1,0,0,,0,"2024-03-28 17:38:19","2024-07-09 14:49:24","2024-03-28 17:38:19"
986,9742398,88479168,807,0,0,0,0,Hhchv,,"2024-03-28 17:38:31",,,"No Priority",,"2024-04-06 21:17:28",Open,overdue,55954329,88479168,"2024-03-28 17:38:31","2024-03-28 17:38:31",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:38:31","2024-04-08 12:17:20","2024-03-28 17:38:31"
987,9742398,88479168,807,0,0,0,0,"Hi h vh",,"2024-03-28 17:38:45",,,"No Priority",,"2024-04-06 21:17:22",Open,overdue,55954329,88479168,"2024-03-28 17:38:45","2024-03-28 17:38:45",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 17:38:45","2024-04-08 12:17:18","2024-03-28 17:38:45"
988,9742398,44136773,807,0,0,25724494,693,"Testing 1",,"2024-03-28 19:26:50",,,"No Priority",,"2024-04-06 21:17:13",Completed,completed,55954329,44136773,"2024-03-28 19:26:50","2024-03-28 19:26:50",0,2,0,0,0,0,0,1,0,0,,0,"2024-03-28 19:26:50","2024-07-09 14:50:33","2024-03-28 19:26:50"
